Deltat;T;DeltaT;pinj;pdet
0.05;119.556;-46.248;257.67319;220.94512
0.04;116.604;-46.74;257.51565;221.28316
0.04;115.989;-46.371;257.48256;221.3541
0.05;113.16;-43.788;257.32911;221.6827
0.05;112.545;-43.788;257.29548;221.75463
0.04;109.716;-41.697;257.13957;222.08782
0.05;109.593;-44.526;257.13274;222.1024
0.05;108.486;-43.542;257.07114;222.23388
0.04;105.534;-40.836;256.90534;222.58738
0.05;105.165;-40.836;256.88445;222.63187
0.04;101.844;-37.761;256.6949;223.03519
0.05;101.598;-38.13;256.68074;223.06528
0.04;100.86;-38.13;256.63818;223.15573
0.05;97.785;-35.916;256.45928;223.53549
0.05;97.539;-39.114;256.44485;223.56607
0.04;96.801;-38.13;256.4015;223.658
0.05;96.063;-37.515;256.35799;223.75019
0.04;92.865;-34.317;256.16778;224.15286
0.05;92.373;-34.194;256.13827;224.21527
0.05;91.758;-33.948;256.10129;224.29345
0.04;91.143;-33.825;256.06421;224.37181
0.05;90.159;-33.21;256.00467;224.4976
0.04;86.469;-30.258;255.77901;224.9737
0.05;86.346;-30.504;255.77142;224.98969
0.04;86.1;-30.996;255.75624;225.02169
0.05;85.239;-30.504;255.70296;225.13395
0.05;81.918;-27.798;255.4955;225.57052
0.04;82.041;-28.413;255.50324;225.55425
0.05;81.795;-28.413;255.48776;225.5868
0.05;81.18;-28.044;255.44898;225.66831
0.04;80.565;-27.798;255.41009;225.75002
0.04;79.95;-27.552;255.3711;225.83193
0.05;76.629;-24.846;255.15869;226.27767
0.05;76.629;-25.215;255.15869;226.27767
0.04;76.383;-25.215;255.14283;226.31092
0.05;76.014;-25.215;255.11901;226.36085
0.05;75.522;-24.846;255.08719;226.42754
0.04;75.03;-24.6;255.0553;226.49436
0.05;74.292;-24.108;255.00733;226.59483
0.04;73.677;-23.739;254.96723;226.67878
0.05;72.816;-23.247;254.91092;226.79664
0.04;69.618;-20.172;254.69986;227.23789
0.05;69.864;-20.787;254.7162;227.20376
0.05;69.618;-20.787;254.69986;227.23789
0.04;69.372;-20.787;254.6835;227.27206
0.05;69.126;-20.787;254.66713;227.30627
0.04;68.511;-20.418;254.62611;227.39192
0.05;68.142;-20.172;254.60145;227.44341
0.04;67.527;-19.803;254.56025;227.52938
0.05;66.912;-19.434;254.51894;227.61557
0.05;66.42;-19.188;254.48582;227.68466
0.04;65.682;-18.45;254.43599;227.78855
0.05;64.944;-17.958;254.38601;227.89274
0.04;64.452;-17.466;254.3526;227.96236
0.05;64.083;-17.466;254.32749;228.01467
0.05;63.591;-17.22;254.29395;228.08452
0.04;63.345;-17.097;254.27715;228.1195
0.05;62.853;-16.605;254.24351;228.18956
0.04;62.484;-16.359;254.21822;228.24218
0.05;61.992;-15.867;254.18445;228.31247
0.04;61.623;-15.621;254.15907;228.36528
0.05;61.131;-15.498;254.12517;228.4358
0.05;60.639;-15.006;254.0912;228.50645
0.04;60.147;-14.637;254.05715;228.57724
0.05;59.655;-14.268;254.02303;228.64817
0.04;59.286;-14.022;253.99739;228.70145
0.05;58.917;-13.653;253.97171;228.7548
0.04;58.548;-13.161;253.94599;228.80823
0.05;58.179;-12.915;253.92023;228.86174
0.05;57.933;-12.915;253.90304;228.89746
0.04;57.564;-12.669;253.87721;228.95109
0.05;57.318;-12.423;253.85996;228.98689
0.05;57.072;-12.177;253.8427;229.02272
0.04;56.58;-11.931;253.80812;229.09449
0.04;56.334;-11.439;253.79081;229.13042
0.05;55.965;-11.439;253.7648;229.18439
0.05;55.719;-11.316;253.74743;229.2204
0.04;55.35;-11.193;253.72136;229.2745
0.05;55.104;-10.947;253.70395;229.3106
0.05;52.767;-8.61;253.53764;229.65528
0.04;53.136;-8.979;253.56401;229.60065
0.04;53.259;-9.102;253.57279;229.58246
0.05;53.382;-9.225;253.58157;229.56428
0.05;53.259;-9.225;253.57279;229.58246
0.04;53.136;-8.979;253.56401;229.60065
0.05;52.89;-8.856;253.54643;229.63706
0.05;52.767;-8.979;253.53764;229.65528
0.04;52.398;-8.487;253.51122;229.70999
0.04;52.398;-8.487;253.51122;229.70999
0.05;52.152;-8.364;253.49359;229.7465
0.05;51.783;-8.241;253.46711;229.80133
0.04;51.66;-8.241;253.45827;229.81963
0.05;51.537;-8.118;253.44943;229.83793
0.05;51.168;-7.872;253.42288;229.8929
0.04;51.045;-7.626;253.41402;229.91123
0.04;50.799;-7.257;253.39628;229.94794
0.05;50.676;-7.257;253.38741;229.9663
0.05;50.43;-7.134;253.36964;230.00305
0.04;50.184;-6.888;253.35186;230.03984
0.05;50.061;-6.888;253.34296;230.05825
0.05;49.692;-6.519;253.31624;230.11352
0.04;49.446;-6.15;253.2984;230.15041
0.04;49.323;-5.904;253.28948;230.16887
0.05;49.2;-5.904;253.28055;230.18734
0.05;49.2;-6.027;253.28055;230.18734
0.04;49.077;-6.15;253.27161;230.20582
0.05;48.954;-6.15;253.26267;230.2243
0.04;48.831;-5.904;253.25372;230.24279
0.05;48.462;-5.535;253.22686;230.29833
0.04;48.339;-5.412;253.2179;230.31685
0.05;48.216;-5.289;253.20893;230.33539
0.05;47.97;-5.166;253.19098;230.37249
0.04;47.847;-5.043;253.18199;230.39105
0.05;47.847;-5.043;253.18199;230.39105
0.04;47.724;-4.92;253.17301;230.40962
0.05;47.724;-4.92;253.17301;230.40962
0.04;47.601;-4.674;253.16401;230.4282
0.05;47.355;-4.797;253.14602;230.46539
0.05;47.109;-4.305;253.128;230.50261
0.04;47.109;-4.551;253.128;230.50261
0.04;46.986;-4.428;253.11898;230.52123
0.05;46.863;-4.428;253.10996;230.53987
0.05;46.74;-3.936;253.10094;230.55851
0.04;46.617;-3.813;253.09191;230.57716
0.05;46.617;-3.813;253.09191;230.57716
0.05;46.617;-3.813;253.09191;230.57716
0.04;46.371;-3.813;253.07383;230.61448
0.04;46.371;-3.813;253.07383;230.61448
0.05;46.248;-3.444;253.06479;230.63316
0.05;46.248;-3.321;253.06479;230.63316
0.04;46.248;-3.444;253.06479;230.63316
0.05;46.002;-3.198;253.04668;230.67053
0.05;46.002;-3.444;253.04668;230.67053
0.04;46.002;-3.444;253.04668;230.67053
0.04;45.756;-3.321;253.02856;230.70795
0.05;45.51;-3.198;253.01042;230.74539
0.05;45.51;-3.198;253.01042;230.74539
0.04;45.387;-2.952;253.00134;230.76413
0.05;45.264;-2.952;252.99226;230.78287
0.05;45.141;-2.952;252.98317;230.80163
0.04;45.018;-2.706;252.97408;230.82039
0.04;45.018;-2.583;252.97408;230.82039
0.05;44.895;-2.583;252.96498;230.83916
0.05;45.018;-2.952;252.97408;230.82039
0.04;44.895;-2.706;252.96498;230.83916
0.05;44.895;-2.829;252.96498;230.83916
0.05;44.895;-2.706;252.96498;230.83916
0.04;45.018;-2.952;252.97408;230.82039
0.04;44.895;-2.829;252.96498;230.83916
0.05;44.895;-2.583;252.96498;230.83916
0.05;44.895;-2.706;252.96498;230.83916
0.04;44.895;-2.706;252.96498;230.83916
0.05;44.895;-2.583;252.96498;230.83916
0.04;44.772;-2.46;252.95588;230.85794
0.05;44.649;-2.337;252.94678;230.87673
0.04;44.403;-2.214;252.92855;230.91434
0.05;44.28;-2.091;252.91943;230.93315
0.05;44.157;-1.845;252.9103;230.95198
0.04;44.28;-2.091;252.91943;230.93315
0.05;44.28;-2.214;252.91943;230.93315
0.04;44.157;-1.968;252.9103;230.95198
0.05;44.034;-1.845;252.90117;230.97081
0.04;44.034;-1.845;252.90117;230.97081
0.05;44.034;-1.845;252.90117;230.97081
0.05;44.034;-1.845;252.90117;230.97081
0.04;43.911;-1.722;252.89204;230.98965
0.05;43.788;-1.599;252.8829;231.0085
0.04;43.911;-1.599;252.89204;230.98965
0.05;44.034;-1.722;252.90117;230.97081
0.04;43.911;-1.722;252.89204;230.98965
0.05;43.665;-1.353;252.87375;231.02736
0.05;43.542;-1.353;252.8646;231.04623
0.04;43.542;-1.353;252.8646;231.04623
0.05;43.542;-1.476;252.8646;231.04623
0.04;43.542;-1.23;252.8646;231.04623
0.05;43.542;-1.353;252.8646;231.04623
0.04;43.542;-1.476;252.8646;231.04623
0.05;43.542;-1.476;252.8646;231.04623
0.05;43.665;-1.476;252.87375;231.02736
0.04;43.419;-1.23;252.85545;231.0651
0.05;43.296;-1.23;252.84629;231.08399
0.04;43.05;-1.107;252.82796;231.12179
0.05;43.419;-1.353;252.85545;231.0651
0.04;43.419;-1.353;252.85545;231.0651
0.05;43.542;-1.476;252.8646;231.04623
0.05;43.419;-1.353;252.85545;231.0651
0.04;43.419;-1.353;252.85545;231.0651
0.05;43.296;-1.107;252.84629;231.08399
0.04;43.419;-1.353;252.85545;231.0651
0.05;43.296;-1.476;252.84629;231.08399
0.04;43.05;-1.23;252.82796;231.12179
0.05;43.05;-1.23;252.82796;231.12179
0.05;43.05;-1.23;252.82796;231.12179
0.04;43.296;-1.476;252.84629;231.08399
0.04;43.05;-1.107;252.82796;231.12179
0.05;42.927;-0.984;252.81878;231.1407
0.05;43.296;-1.353;252.84629;231.08399
0.04;43.05;-0.984;252.82796;231.12179
0.05;42.927;-0.738;252.81878;231.1407
0.04;42.804;-0.615;252.80961;231.15962
0.05;42.681;-0.615;252.80042;231.17855
0.04;42.804;-0.738;252.80961;231.15962
0.05;42.927;-0.738;252.81878;231.1407
0.05;42.804;-0.738;252.80961;231.15962
0.04;42.804;-0.738;252.80961;231.15962
0.05;42.804;-0.615;252.80961;231.15962
0.04;42.804;-0.738;252.80961;231.15962
0.05;42.804;-0.738;252.80961;231.15962
0.04;42.804;-0.738;252.80961;231.15962
0.05;42.681;-0.492;252.80042;231.17855
0.05;42.804;-0.615;252.80961;231.15962
0.04;42.804;-0.861;252.80961;231.15962
0.05;42.681;-0.738;252.80042;231.17855
0.04;42.681;-0.615;252.80042;231.17855
0.05;42.558;-0.492;252.79123;231.19749
0.04;42.558;-0.615;252.79123;231.19749
0.05;42.681;-0.861;252.80042;231.17855
0.05;42.681;-0.738;252.80042;231.17855
0.04;42.681;-0.738;252.80042;231.17855
0.05;42.681;-0.615;252.80042;231.17855
0.04;42.681;-0.615;252.80042;231.17855
0.05;42.558;-0.492;252.79123;231.19749
0.04;42.558;-0.615;252.79123;231.19749
0.05;42.681;-0.615;252.80042;231.17855
0.05;42.681;-0.615;252.80042;231.17855
0.04;42.435;-0.369;252.78204;231.21643
0.05;42.435;-0.369;252.78204;231.21643
0.04;42.435;-0.492;252.78204;231.21643
0.05;42.558;-0.615;252.79123;231.19749
0.04;42.435;-0.369;252.78204;231.21643
0.05;42.312;-0.246;252.77284;231.23539
0.05;42.435;-0.492;252.78204;231.21643
0.04;42.558;-0.615;252.79123;231.19749
0.05;42.435;-0.492;252.78204;231.21643
0.04;42.435;-0.615;252.78204;231.21643
0.05;42.312;-0.369;252.77284;231.23539
0.04;42.189;-0.369;252.76364;231.25435
0.05;42.435;-0.615;252.78204;231.21643
0.04;42.435;-0.615;252.78204;231.21643
0.05;42.189;-0.369;252.76364;231.25435
0.05;42.312;-0.492;252.77284;231.23539
0.04;42.312;-0.369;252.77284;231.23539
0.05;42.312;-0.369;252.77284;231.23539
0.04;42.189;-0.492;252.76364;231.25435
0.05;42.312;-0.615;252.77284;231.23539
0.04;42.435;-0.738;252.78204;231.21643
0.05;42.435;-0.615;252.78204;231.21643
0.05;42.312;-0.615;252.77284;231.23539
0.04;42.312;-0.861;252.77284;231.23539
0.05;42.189;-0.738;252.76364;231.25435
0.04;42.189;-0.738;252.76364;231.25435
0.05;42.189;-0.492;252.76364;231.25435
0.04;42.189;-0.369;252.76364;231.25435
0.05;42.189;-0.738;252.76364;231.25435
0.05;42.066;-0.615;252.75444;231.27333
0.04;42.066;-0.615;252.75444;231.27333
0.04;42.189;-0.738;252.76364;231.25435
