Deltat;T;DeltaT;pinj;pdet
0.04;138.498;-54.12;258.63399;218.87007
0.05;135.3;-51.291;258.47772;219.20922
0.05;134.931;-53.997;258.45953;219.24864
0.04;134.07;-53.382;258.41698;219.34086
0.05;130.749;-53.136;258.25122;219.69959
0.04;127.305;-49.815;258.07658;220.0768
0.05;126.936;-49.938;258.0577;220.11753
0.05;123.861;-47.601;257.8991;220.45934
0.04;123.369;-47.847;257.87351;220.51443
0.05;120.54;-48.339;257.72523;220.83333
0.04;119.802;-47.724;257.68622;220.91713
0.05;116.727;-45.141;257.52226;221.269
0.04;116.358;-45.387;257.50242;221.31152
0.05;112.791;-45.018;257.30894;221.72583
0.05;112.422;-44.526;257.28874;221.76904
0.04;111.315;-43.665;257.22794;221.89903
0.05;108.486;-41.451;257.07114;222.23388
0.04;107.871;-41.697;257.03679;222.30718
0.05;107.133;-41.451;256.99543;222.39538
0.05;104.304;-41.451;256.83558;222.73592
0.04;103.689;-40.959;256.80056;222.81046
0.05;100.491;-37.761;256.61684;223.20106
0.04;100.245;-37.884;256.6026;223.23131
0.05;99.507;-37.515;256.55977;223.32225
0.04;98.892;-37.515;256.52397;223.39824
0.05;96.063;-35.055;256.35799;223.75019
0.05;95.694;-35.178;256.33619;223.79639
0.04;94.833;-35.055;256.28516;223.90446
0.05;92.25;-32.964;256.13089;224.23089
0.05;91.881;-32.964;256.1087;224.27779
0.04;91.266;-32.841;256.07164;224.35612
0.04;90.528;-32.595;256.02703;224.45037
0.05;89.667;-32.226;255.9748;224.56068
0.05;88.929;-32.103;255.92987;224.65553
0.04;86.1;-29.766;255.75624;225.02169
0.05;85.608;-29.643;255.72582;225.08579
0.05;85.239;-31.98;255.70296;225.13395
0.04;84.378;-30.627;255.64947;225.24658
0.05;83.517;-29.766;255.59577;225.3596
0.04;80.811;-27.429;255.42566;225.71732
0.05;80.688;-27.429;255.41788;225.73367
0.04;80.073;-27.06;255.37891;225.81553
0.05;79.581;-26.937;255.34766;225.88117
0.05;78.843;-26.322;255.30065;225.97987
0.04;78.105;-25.953;255.25348;226.07885
0.05;77.49;-25.584;255.21406;226.16155
0.04;76.752;-25.215;255.16661;226.26106
0.05;76.137;-24.723;255.12695;226.3442
0.05;75.276;-24.354;255.07125;226.46094
0.04;74.538;-23.862;255.02333;226.56131
0.05;73.923;-23.37;254.98328;226.64518
0.04;73.308;-23.247;254.94312;226.72924
0.05;72.939;-23.247;254.91898;226.77978
0.04;71.955;-22.632;254.85439;226.9149
0.05;71.34;-22.017;254.81388;226.99961
0.05;70.479;-21.279;254.75698;227.11855
0.04;69.864;-20.91;254.7162;227.20376
0.05;69.495;-20.91;254.69169;227.25497
0.05;68.757;-20.418;254.64253;227.35763
0.04;68.265;-20.049;254.60967;227.42624
0.04;67.773;-19.803;254.57674;227.49497
0.05;67.035;-19.065;254.52721;227.59832
0.05;66.42;-18.819;254.48582;227.68466
0.04;65.928;-18.45;254.45262;227.75389
0.05;65.559;-17.958;254.42767;227.8059
0.05;64.944;-17.589;254.38601;227.89274
0.04;64.575;-17.22;254.36096;227.94495
0.05;64.083;-16.851;254.32749;228.01467
0.04;63.591;-16.728;254.29395;228.08452
0.05;63.099;-16.359;254.26034;228.15451
0.04;60.27;-13.653;254.06567;228.55953
0.05;60.639;-14.145;254.0912;228.50645
0.05;60.885;-14.391;254.10819;228.47111
0.04;60.639;-14.145;254.0912;228.50645
0.05;60.639;-14.268;254.0912;228.50645
0.04;60.393;-14.268;254.07418;228.54183
0.05;60.024;-13.899;254.04863;228.59496
0.05;59.901;-13.776;254.0401;228.61269
0.04;59.655;-13.653;254.02303;228.64817
0.05;59.163;-13.284;253.98884;228.71922
0.04;58.917;-13.161;253.97171;228.7548
0.05;58.425;-13.038;253.93741;228.82606
0.04;58.179;-12.915;253.92023;228.86174
0.05;57.933;-12.546;253.90304;228.89746
0.05;57.687;-12.423;253.88582;228.9332
0.04;57.318;-12.177;253.85996;228.98689
0.05;57.072;-11.931;253.8427;229.02272
0.05;56.949;-11.931;253.83406;229.04065
0.04;56.58;-11.562;253.80812;229.09449
0.04;56.211;-11.316;253.78214;229.1484
0.05;55.842;-11.07;253.75612;229.20239
0.05;55.473;-10.578;253.73005;229.25646
0.04;55.35;-10.455;253.72136;229.2745
0.05;55.104;-10.578;253.70395;229.3106
0.04;54.858;-10.332;253.68652;229.34674
0.05;54.735;-10.209;253.6778;229.36482
0.04;54.366;-9.84;253.65161;229.41911
0.05;54.12;-9.717;253.63413;229.45535
0.05;53.628;-9.225;253.5991;229.52794
0.04;53.505;-9.225;253.59034;229.5461
0.05;53.505;-9.348;253.59034;229.5461
0.04;53.013;-8.733;253.55522;229.61885
0.05;53.013;-8.733;253.55522;229.61885
0.04;52.767;-8.364;253.53764;229.65528
0.05;52.521;-8.364;253.52003;229.69174
0.05;51.906;-7.749;253.47594;229.78305
0.04;51.783;-7.626;253.46711;229.80133
0.05;51.66;-7.626;253.45827;229.81963
0.04;51.537;-7.38;253.44943;229.83793
0.05;51.414;-7.257;253.44058;229.85625
0.04;51.291;-7.134;253.43173;229.87457
0.05;51.168;-6.888;253.42288;229.8929
0.05;51.168;-7.011;253.42288;229.8929
0.04;50.922;-6.765;253.40515;229.92958
0.05;50.799;-6.519;253.39628;229.94794
0.04;50.553;-6.273;253.37853;229.98467
0.05;50.43;-6.396;253.36964;230.00305
0.04;49.938;-6.027;253.33406;230.07666
0.05;49.938;-6.273;253.33406;230.07666
0.05;49.692;-6.027;253.31624;230.11352
0.04;49.692;-6.027;253.31624;230.11352
0.05;49.446;-5.781;253.2984;230.15041
0.04;49.323;-5.412;253.28948;230.16887
0.05;49.2;-5.289;253.28055;230.18734
0.04;48.831;-5.166;253.25372;230.24279
0.05;48.831;-5.412;253.25372;230.24279
0.05;48.831;-5.412;253.25372;230.24279
0.04;48.708;-5.289;253.24478;230.2613
0.05;48.462;-4.92;253.22686;230.29833
0.04;48.339;-4.797;253.2179;230.31685
0.05;48.339;-4.674;253.2179;230.31685
0.04;48.339;-4.797;253.2179;230.31685
0.05;48.216;-4.674;253.20893;230.33539
0.05;48.339;-4.797;253.2179;230.31685
0.04;48.093;-4.674;253.19996;230.35394
0.05;47.97;-4.428;253.19098;230.37249
0.04;47.724;-4.059;253.17301;230.40962
0.05;47.601;-3.936;253.16401;230.4282
0.04;47.601;-3.69;253.16401;230.4282
0.05;47.724;-4.305;253.17301;230.40962
0.05;47.478;-4.059;253.15502;230.44679
0.04;47.601;-4.059;253.16401;230.4282
0.05;47.355;-3.813;253.14602;230.46539
0.04;47.232;-3.69;253.13701;230.48399
0.05;47.232;-3.813;253.13701;230.48399
0.04;47.109;-3.69;253.128;230.50261
0.05;47.109;-3.69;253.128;230.50261
0.05;46.986;-3.567;253.11898;230.52123
0.04;46.74;-3.444;253.10094;230.55851
0.05;46.74;-3.444;253.10094;230.55851
0.04;46.617;-3.321;253.09191;230.57716
0.05;46.494;-3.198;253.08287;230.59581
0.04;46.371;-3.198;253.07383;230.61448
0.05;46.248;-3.321;253.06479;230.63316
0.05;46.248;-3.075;253.06479;230.63316
0.04;46.248;-3.321;253.06479;230.63316
0.05;46.125;-2.952;253.05574;230.65184
0.04;46.125;-2.952;253.05574;230.65184
0.05;46.248;-3.321;253.06479;230.63316
0.04;46.002;-2.706;253.04668;230.67053
0.05;46.002;-2.706;253.04668;230.67053
0.05;46.002;-2.706;253.04668;230.67053
0.04;45.879;-2.706;253.03762;230.68923
0.05;45.879;-2.706;253.03762;230.68923
0.04;45.879;-2.706;253.03762;230.68923
0.05;45.633;-2.46;253.01949;230.72666
0.04;45.633;-2.337;253.01949;230.72666
0.05;45.633;-2.337;253.01949;230.72666
0.05;45.633;-2.337;253.01949;230.72666
0.04;45.51;-2.337;253.01042;230.74539
0.05;45.387;-2.46;253.00134;230.76413
0.04;45.51;-2.583;253.01042;230.74539
0.05;45.51;-2.214;253.01042;230.74539
0.04;45.387;-2.214;253.00134;230.76413
0.05;45.387;-2.214;253.00134;230.76413
0.05;45.51;-2.337;253.01042;230.74539
0.04;45.387;-2.214;253.00134;230.76413
0.05;45.387;-2.214;253.00134;230.76413
0.04;45.264;-2.46;252.99226;230.78287
0.05;45.141;-2.214;252.98317;230.80163
0.04;45.141;-1.968;252.98317;230.80163
0.05;45.018;-1.722;252.97408;230.82039
0.05;45.141;-1.845;252.98317;230.80163
0.04;44.895;-1.722;252.96498;230.83916
0.05;44.895;-1.968;252.96498;230.83916
0.04;44.895;-1.968;252.96498;230.83916
0.05;44.895;-1.722;252.96498;230.83916
0.04;44.895;-1.599;252.96498;230.83916
0.05;44.649;-1.476;252.94678;230.87673
0.05;44.895;-1.968;252.96498;230.83916
0.04;44.649;-1.845;252.94678;230.87673
0.05;44.526;-1.722;252.93766;230.89553
0.04;44.526;-1.722;252.93766;230.89553
0.05;44.526;-1.353;252.93766;230.89553
0.04;44.403;-1.107;252.92855;230.91434
0.05;44.526;-1.23;252.93766;230.89553
0.05;44.649;-1.353;252.94678;230.87673
0.04;44.526;-1.23;252.93766;230.89553
0.05;44.403;-1.107;252.92855;230.91434
0.04;44.649;-1.476;252.94678;230.87673
0.05;44.403;-1.23;252.92855;230.91434
0.04;44.403;-1.23;252.92855;230.91434
0.05;44.28;-0.984;252.91943;230.93315
0.05;44.403;-1.107;252.92855;230.91434
0.04;44.28;-0.984;252.91943;230.93315
0.05;44.403;-1.23;252.92855;230.91434
0.04;44.403;-1.107;252.92855;230.91434
0.05;44.526;-1.23;252.93766;230.89553
0.04;44.28;-1.353;252.91943;230.93315
0.05;44.28;-1.476;252.91943;230.93315
0.05;44.403;-1.599;252.92855;230.91434
0.04;44.157;-1.476;252.9103;230.95198
0.04;44.034;-1.353;252.90117;230.97081
0.05;44.034;-1.353;252.90117;230.97081
0.05;44.034;-1.23;252.90117;230.97081
0.04;43.911;-1.107;252.89204;230.98965
0.05;43.911;-1.107;252.89204;230.98965
0.05;43.911;-1.107;252.89204;230.98965
0.04;43.911;-0.984;252.89204;230.98965
0.04;44.034;-1.107;252.90117;230.97081
0.05;44.034;-1.353;252.90117;230.97081
0.05;44.034;-1.23;252.90117;230.97081
0.04;43.788;-0.984;252.8829;231.0085
0.05;43.911;-0.984;252.89204;230.98965
0.04;43.788;-0.615;252.8829;231.0085
0.05;43.788;-0.984;252.8829;231.0085
0.04;43.788;-0.984;252.8829;231.0085
0.05;43.911;-1.23;252.89204;230.98965
0.05;43.911;-0.984;252.89204;230.98965
0.04;43.911;-1.23;252.89204;230.98965
0.05;43.911;-1.23;252.89204;230.98965
0.04;43.788;-1.23;252.8829;231.0085
0.05;43.788;-1.23;252.8829;231.0085
0.04;43.911;-1.353;252.89204;230.98965
0.05;43.788;-1.353;252.8829;231.0085
0.05;43.788;-1.353;252.8829;231.0085
0.04;43.542;-1.107;252.8646;231.04623
0.04;43.542;-1.23;252.8646;231.04623
0.05;43.542;-1.23;252.8646;231.04623
0.05;43.788;-1.353;252.8829;231.0085
0.04;43.788;-1.23;252.8829;231.0085
0.05;43.911;-1.353;252.89204;230.98965
0.05;43.911;-1.353;252.89204;230.98965
0.04;43.911;-1.353;252.89204;230.98965
0.04;43.911;-1.23;252.89204;230.98965
0.05;43.788;-1.23;252.8829;231.0085
0.05;43.788;-1.23;252.8829;231.0085
0.04;43.542;-0.984;252.8646;231.04623
0.05;43.542;-1.107;252.8646;231.04623
0.05;43.542;-0.984;252.8646;231.04623
0.04;43.542;-0.861;252.8646;231.04623
0.04;43.419;-0.738;252.85545;231.0651
0.05;43.788;-1.23;252.8829;231.0085
0.05;43.542;-0.861;252.8646;231.04623
0.04;43.419;-0.861;252.85545;231.0651
0.05;43.419;-0.738;252.85545;231.0651
0.04;43.419;-0.738;252.85545;231.0651
0.05;43.542;-0.984;252.8646;231.04623
0.04;43.542;-0.861;252.8646;231.04623
0.05;43.419;-0.738;252.85545;231.0651
0.05;43.419;-0.984;252.85545;231.0651
0.04;43.419;-0.861;252.85545;231.0651
0.05;43.296;-0.861;252.84629;231.08399
0.04;43.173;-0.615;252.83713;231.10288
0.05;43.296;-0.615;252.84629;231.08399
0.04;43.296;-0.492;252.84629;231.08399
