time_s,ordinate_values
2189.77,-6.8E-5
2189.78,-6.6E-5
2189.79,-6.4E-5
2189.8,-6.4E-5
2189.81,-6.5E-5
2189.82,-6.6E-5
2189.83,-6.7E-5
2189.84,-6.8E-5
2189.85,-6.7E-5
2189.86,-6.6E-5
2189.87,-6.5E-5
2189.88,-6.4E-5
2189.89,-6.2E-5
2189.9,-6.1E-5
2189.91,-5.9E-5
2189.92,-5.8E-5
2189.93,-5.5E-5
2189.94,-5.3E-5
2189.95,-5.1E-5
2189.96,-5E-5
2189.97,-4.9E-5
2189.98,-5E-5
2189.99,-5.1E-5
2190,-5.2E-5
2190.01,-5.3E-5
2190.02,-5.3E-5
2190.03,-5.3E-5
2190.04,-5.3E-5
2190.05,-5.3E-5
2190.06,-5.3E-5
2190.07,-5.4E-5
2190.08,-5.5E-5
2190.09,-5.7E-5
2190.1,-5.9E-5
2190.11,-6.1E-5
2190.12,-6.2E-5
2190.13,-6.3E-5
2190.14,-6.2E-5
2190.15,-6.2E-5
2190.16,-6.1E-5
2190.17,-6E-5
2190.18,-5.9E-5
2190.19,-5.8E-5
2190.2,-5.8E-5
2190.21,-5.8E-5
2190.22,-5.9E-5
2190.23,-5.9E-5
2190.24,-5.9E-5
2190.25,-5.8E-5
2190.26,-5.8E-5
2190.27,-5.8E-5
2190.28,-5.8E-5
2190.29,-5.9E-5
2190.3,-6E-5
2190.31,-6.1E-5
2190.32,-6.2E-5
2190.33,-6.3E-5
2190.34,-6.3E-5
2190.35,-6.3E-5
2190.36,-6.2E-5
2190.37,-6.1E-5
2190.38,-6E-5
2190.39,-5.9E-5
2190.4,-5.9E-5
2190.41,-5.9E-5
2190.42,-5.9E-5
2190.43,-6E-5
2190.44,-6E-5
2190.45,-6E-5
2190.46,-6E-5
2190.47,-6E-5
2190.48,-5.9E-5
2190.49,-5.8E-5
2190.5,-5.6E-5
2190.51,-5.5E-5
2190.52,-5.3E-5
2190.53,-5.1E-5
2190.54,-4.9E-5
2190.55,-4.7E-5
2190.56,-4.6E-5
2190.57,-4.5E-5
2190.58,-4.5E-5
2190.59,-4.5E-5
2190.6,-4.5E-5
2190.61,-4.5E-5
2190.62,-4.5E-5
2190.63,-4.5E-5
2190.64,-4.5E-5
2190.65,-4.6E-5
2190.66,-4.8E-5
2190.67,-5E-5
2190.68,-5.2E-5
2190.69,-5.4E-5
2190.7,-5.5E-5
2190.71,-5.5E-5
2190.72,-5.5E-5
2190.73,-5.5E-5
2190.74,-5.4E-5
2190.75,-5.3E-5
2190.76,-5.3E-5
2190.77,-5.3E-5
2190.78,-5.3E-5
2190.79,-5.3E-5
2190.8,-5.3E-5
2190.81,-5.3E-5
2190.82,-5.3E-5
2190.83,-5.3E-5
2190.84,-5.3E-5
2190.85,-5.2E-5
2190.86,-5.2E-5
2190.87,-5.2E-5
2190.88,-5.1E-5
2190.89,-5E-5
2190.9,-4.9E-5
2190.91,-4.9E-5
2190.92,-4.8E-5
2190.93,-4.7E-5
2190.94,-4.6E-5
2190.95,-4.5E-5
2190.96,-4.5E-5
2190.97,-4.4E-5
2190.98,-4.4E-5
2190.99,-4.4E-5
2191,-4.4E-5
2191.01,-4.4E-5
2191.02,-4.5E-5
2191.03,-4.4E-5
2191.04,-4.4E-5
2191.05,-4.4E-5
2191.06,-4.4E-5
2191.07,-4.5E-5
2191.08,-4.5E-5
2191.09,-4.5E-5
2191.1,-4.6E-5
2191.11,-4.6E-5
2191.12,-4.6E-5
2191.13,-4.6E-5
2191.14,-4.7E-5
2191.15,-4.8E-5
2191.16,-5E-5
2191.17,-5.1E-5
2191.18,-5.2E-5
2191.19,-5.2E-5
2191.2,-5.2E-5
2191.21,-5.2E-5
2191.22,-5.1E-5
2191.23,-5.1E-5
2191.24,-5E-5
2191.25,-4.8E-5
2191.26,-4.7E-5
2191.27,-4.5E-5
2191.28,-4.3E-5
2191.29,-4.2E-5
2191.3,-4.2E-5
2191.31,-4.3E-5
2191.32,-4.4E-5
2191.33,-4.6E-5
2191.34,-4.7E-5
2191.35,-4.8E-5
2191.36,-4.9E-5
2191.37,-4.9E-5
2191.38,-4.9E-5
2191.39,-4.8E-5
2191.4,-4.8E-5
2191.41,-4.7E-5
2191.42,-4.7E-5
2191.43,-4.8E-5
2191.44,-4.8E-5
2191.45,-4.9E-5
2191.46,-4.9E-5
2191.47,-5E-5
2191.48,-5.1E-5
2191.49,-5.1E-5
2191.5,-5.1E-5
2191.51,-5.1E-5
2191.52,-5.1E-5
2191.53,-5.1E-5
2191.54,-5.1E-5
2191.55,-5.1E-5
2191.56,-5.1E-5
2191.57,-5E-5
2191.58,-4.9E-5
2191.59,-4.8E-5
2191.6,-4.7E-5
2191.61,-4.6E-5
2191.62,-4.6E-5
2191.63,-4.6E-5
2191.64,-4.7E-5
2191.65,-4.8E-5
2191.66,-4.8E-5
2191.67,-4.9E-5
2191.68,-4.9E-5
2191.69,-4.8E-5
2191.7,-4.8E-5
2191.71,-4.8E-5
2191.72,-4.9E-5
2191.73,-4.9E-5
2191.74,-4.9E-5
2191.75,-4.9E-5
2191.76,-4.8E-5
2191.77,-4.6E-5
2191.78,-4.4E-5
2191.79,-4.1E-5
2191.8,-4E-5
2191.81,-3.9E-5
2191.82,-3.9E-5
2191.83,-3.9E-5
2191.84,-4E-5
2191.85,-4E-5
2191.86,-4E-5
2191.87,-4E-5
2191.88,-4E-5
2191.89,-3.9E-5
2191.9,-3.9E-5
2191.91,-3.9E-5
2191.92,-4E-5
2191.93,-4.1E-5
2191.94,-4.2E-5
2191.95,-4.2E-5
2191.96,-4.3E-5
2191.97,-4.3E-5
2191.98,-4.3E-5
2191.99,-4.3E-5
2192,-4.4E-5
2192.01,-4.5E-5
2192.02,-4.6E-5
2192.03,-4.8E-5
2192.04,-4.9E-5
2192.05,-4.9E-5
2192.06,-4.8E-5
2192.07,-4.7E-5
2192.08,-4.6E-5
2192.09,-4.5E-5
2192.1,-4.5E-5
2192.11,-4.6E-5
2192.12,-4.6E-5
2192.13,-4.7E-5
2192.14,-4.7E-5
2192.15,-4.6E-5
2192.16,-4.3E-5
2192.17,-4E-5
2192.18,-3.7E-5
2192.19,-3.4E-5
2192.2,-3.3E-5
2192.21,-3.2E-5
2192.22,-3.2E-5
2192.23,-3.3E-5
2192.24,-3.3E-5
2192.25,-3.3E-5
2192.26,-3.3E-5
2192.27,-3.2E-5
2192.28,-3.2E-5
2192.29,-3.1E-5
2192.3,-3.2E-5
2192.31,-3.3E-5
2192.32,-3.4E-5
2192.33,-3.5E-5
2192.34,-3.5E-5
2192.35,-3.4E-5
2192.36,-3.3E-5
2192.37,-3.2E-5
2192.38,-3.1E-5
2192.39,-3.1E-5
2192.4,-3.1E-5
2192.41,-3.2E-5
2192.42,-3.3E-5
2192.43,-3.4E-5
2192.44,-3.4E-5
2192.45,-3.5E-5
2192.46,-3.5E-5
2192.47,-3.6E-5
2192.48,-3.7E-5
2192.49,-3.8E-5
2192.5,-3.8E-5
2192.51,-3.7E-5
2192.52,-3.7E-5
2192.53,-3.6E-5
2192.54,-3.7E-5
2192.55,-3.8E-5
2192.56,-3.9E-5
2192.57,-4E-5
2192.58,-4E-5
2192.59,-4.1E-5
2192.6,-4E-5
2192.61,-4E-5
2192.62,-4E-5
2192.63,-4E-5
2192.64,-4E-5
2192.65,-4E-5
2192.66,-4E-5
2192.67,-3.9E-5
2192.68,-3.9E-5
2192.69,-3.9E-5
2192.7,-3.9E-5
2192.71,-3.9E-5
2192.72,-4E-5
2192.73,-4E-5
2192.74,-4E-5
2192.75,-4E-5
2192.76,-3.9E-5
2192.77,-3.8E-5
2192.78,-3.7E-5
2192.79,-3.6E-5
2192.8,-3.6E-5
2192.81,-3.7E-5
2192.82,-3.7E-5
2192.83,-3.7E-5
2192.84,-3.6E-5
2192.85,-3.4E-5
2192.86,-3.3E-5
2192.87,-3.2E-5
2192.88,-3.1E-5
2192.89,-3.2E-5
2192.9,-3.3E-5
2192.91,-3.5E-5
2192.92,-3.6E-5
2192.93,-3.7E-5
2192.94,-3.7E-5
2192.95,-3.7E-5
2192.96,-3.7E-5
2192.97,-3.7E-5
2192.98,-3.7E-5
2192.99,-3.8E-5
2193,-3.8E-5
2193.01,-3.8E-5
2193.02,-3.8E-5
2193.03,-3.8E-5
2193.04,-3.9E-5
2193.05,-3.9E-5
2193.06,-4.1E-5
2193.07,-4.2E-5
2193.08,-4.4E-5
2193.09,-4.5E-5
2193.1,-4.7E-5
2193.11,-4.7E-5
2193.12,-4.8E-5
2193.13,-4.8E-5
2193.14,-4.7E-5
2193.15,-4.6E-5
2193.16,-4.4E-5
2193.17,-4.2E-5
2193.18,-4.1E-5
2193.19,-4E-5
2193.2,-4E-5
2193.21,-4E-5
2193.22,-4.1E-5
2193.23,-4.2E-5
2193.24,-4.3E-5
2193.25,-4.4E-5
2193.26,-4.5E-5
2193.27,-4.6E-5
2193.28,-4.6E-5
2193.29,-4.6E-5
2193.3,-4.6E-5
2193.31,-4.6E-5
2193.32,-4.7E-5
2193.33,-4.7E-5
2193.34,-4.8E-5
2193.35,-4.8E-5
2193.36,-4.7E-5
2193.37,-4.6E-5
2193.38,-4.4E-5
2193.39,-4.2E-5
2193.4,-4.1E-5
2193.41,-4E-5
2193.42,-4E-5
2193.43,-4.1E-5
2193.44,-4.2E-5
2193.45,-4.4E-5
2193.46,-4.5E-5
2193.47,-4.5E-5
2193.48,-4.5E-5
2193.49,-4.4E-5
2193.5,-4.4E-5
2193.51,-4.3E-5
2193.52,-4.2E-5
2193.53,-4.2E-5
2193.54,-4.2E-5
2193.55,-4.1E-5
2193.56,-4.2E-5
2193.57,-4.2E-5
2193.58,-4.3E-5
2193.59,-4.4E-5
2193.6,-4.5E-5
2193.61,-4.6E-5
2193.62,-4.6E-5
2193.63,-4.7E-5
2193.64,-4.7E-5
2193.65,-4.7E-5
2193.66,-4.8E-5
2193.67,-4.8E-5
2193.68,-4.8E-5
2193.69,-4.8E-5
2193.7,-4.6E-5
2193.71,-4.5E-5
2193.72,-4.3E-5
2193.73,-4.1E-5
2193.74,-3.9E-5
2193.75,-3.8E-5
2193.76,-3.8E-5
2193.77,-3.9E-5
2193.78,-4.1E-5
2193.79,-4.3E-5
2193.8,-4.6E-5
2193.81,-4.8E-5
2193.82,-4.9E-5
2193.83,-5E-5
2193.84,-5E-5
2193.85,-4.9E-5
2193.86,-4.9E-5
2193.87,-4.8E-5
2193.88,-4.8E-5
2193.89,-4.7E-5
2193.9,-4.6E-5
2193.91,-4.6E-5
2193.92,-4.7E-5
2193.93,-4.8E-5
2193.94,-4.9E-5
2193.95,-5.1E-5
2193.96,-5.4E-5
2193.97,-5.6E-5
2193.98,-5.7E-5
2193.99,-5.8E-5
2194,-5.8E-5
2194.01,-5.8E-5
2194.02,-5.8E-5
2194.03,-5.7E-5
2194.04,-5.5E-5
2194.05,-5.4E-5
2194.06,-5.3E-5
2194.07,-5.2E-5
2194.08,-5.1E-5
2194.09,-5.1E-5
2194.1,-5.1E-5
2194.11,-5.1E-5
2194.12,-5.1E-5
2194.13,-5E-5
2194.14,-4.9E-5
2194.15,-4.7E-5
2194.16,-4.6E-5
2194.17,-4.5E-5
2194.18,-4.5E-5
2194.19,-4.5E-5
2194.2,-4.5E-5
2194.21,-4.5E-5
2194.22,-4.5E-5
2194.23,-4.4E-5
2194.24,-4.4E-5
2194.25,-4.4E-5
2194.26,-4.3E-5
2194.27,-4.3E-5
2194.28,-4.2E-5
2194.29,-4.2E-5
2194.3,-4.2E-5
2194.31,-4.2E-5
2194.32,-4.2E-5
2194.33,-4.1E-5
2194.34,-4E-5
2194.35,-4E-5
2194.36,-3.9E-5
2194.37,-4E-5
2194.38,-4.1E-5
2194.39,-4.3E-5
2194.4,-4.6E-5
2194.41,-4.9E-5
2194.42,-5.1E-5
2194.43,-5.3E-5
2194.44,-5.4E-5
2194.45,-5.5E-5
2194.46,-5.5E-5
2194.47,-5.5E-5
2194.48,-5.5E-5
2194.49,-5.5E-5
2194.5,-5.4E-5
2194.51,-5.4E-5
2194.52,-5.3E-5
2194.53,-5.3E-5
2194.54,-5.2E-5
2194.55,-5.2E-5
2194.56,-5.1E-5
2194.57,-5.1E-5
2194.58,-5E-5
2194.59,-5E-5
2194.6,-5E-5
2194.61,-4.9E-5
2194.62,-4.9E-5
2194.63,-4.9E-5
2194.64,-4.9E-5
2194.65,-4.8E-5
2194.66,-4.9E-5
2194.67,-4.9E-5
2194.68,-5E-5
2194.69,-5E-5
2194.7,-5.1E-5
2194.71,-5.1E-5
2194.72,-5E-5
2194.73,-5E-5
2194.74,-4.9E-5
2194.75,-4.9E-5
2194.76,-4.8E-5
2194.77,-4.8E-5
2194.78,-4.8E-5
2194.79,-4.7E-5
2194.8,-4.6E-5
2194.81,-4.5E-5
2194.82,-4.4E-5
2194.83,-4.4E-5
2194.84,-4.5E-5
2194.85,-4.6E-5
2194.86,-4.9E-5
2194.87,-5.1E-5
2194.88,-5.4E-5
2194.89,-5.7E-5
2194.9,-5.8E-5
2194.91,-6E-5
2194.92,-6E-5
2194.93,-6E-5
2194.94,-6E-5
2194.95,-5.9E-5
2194.96,-5.8E-5
2194.97,-5.7E-5
2194.98,-5.6E-5
2194.99,-5.4E-5
2195,-5.2E-5
2195.01,-5.1E-5
2195.02,-5E-5
2195.03,-4.9E-5
2195.04,-4.8E-5
2195.05,-4.8E-5
2195.06,-4.8E-5
2195.07,-4.9E-5
2195.08,-4.9E-5
2195.09,-4.9E-5
2195.1,-4.9E-5
2195.11,-4.9E-5
2195.12,-4.9E-5
2195.13,-4.9E-5
2195.14,-5E-5
2195.15,-5.1E-5
2195.16,-5.3E-5
2195.17,-5.4E-5
2195.18,-5.6E-5
2195.19,-5.7E-5
2195.2,-5.9E-5
2195.21,-6.1E-5
2195.22,-6.2E-5
2195.23,-6.4E-5
2195.24,-6.6E-5
2195.25,-6.7E-5
2195.26,-6.8E-5
2195.27,-6.8E-5
2195.28,-6.7E-5
2195.29,-6.5E-5
2195.3,-6.2E-5
2195.31,-5.9E-5
2195.32,-5.6E-5
2195.33,-5.4E-5
2195.34,-5.1E-5
2195.35,-4.9E-5
2195.36,-4.8E-5
2195.37,-4.6E-5
2195.38,-4.5E-5
2195.39,-4.4E-5
2195.4,-4.3E-5
2195.41,-4.3E-5
2195.42,-4.3E-5
2195.43,-4.3E-5
2195.44,-4.3E-5
2195.45,-4.4E-5
2195.46,-4.6E-5
2195.47,-4.8E-5
2195.48,-5E-5
2195.49,-5.2E-5
2195.5,-5.3E-5
2195.51,-5.4E-5
2195.52,-5.4E-5
2195.53,-5.4E-5
2195.54,-5.4E-5
2195.55,-5.5E-5
2195.56,-5.5E-5
2195.57,-5.6E-5
2195.58,-5.6E-5
2195.59,-5.6E-5
2195.6,-5.5E-5
2195.61,-5.4E-5
2195.62,-5.4E-5
2195.63,-5.3E-5
2195.64,-5.2E-5
2195.65,-5.1E-5
2195.66,-5E-5
2195.67,-4.9E-5
2195.68,-4.9E-5
2195.69,-4.9E-5
2195.7,-4.9E-5
2195.71,-5E-5
2195.72,-5.2E-5
2195.73,-5.3E-5
2195.74,-5.4E-5
2195.75,-5.4E-5
2195.76,-5.3E-5
2195.77,-5.2E-5
2195.78,-5.1E-5
2195.79,-5E-5
2195.8,-4.9E-5
2195.81,-4.9E-5
2195.82,-4.8E-5
2195.83,-4.8E-5
2195.84,-4.7E-5
2195.85,-4.7E-5
2195.86,-4.6E-5
2195.87,-4.6E-5
2195.88,-4.6E-5
2195.89,-4.6E-5
2195.9,-4.6E-5
2195.91,-4.6E-5
2195.92,-4.6E-5
2195.93,-4.7E-5
2195.94,-4.8E-5
2195.95,-4.9E-5
2195.96,-5E-5
2195.97,-5.1E-5
2195.98,-5.1E-5
2195.99,-5.1E-5
2196,-5E-5
2196.01,-4.9E-5
2196.02,-4.7E-5
2196.03,-4.6E-5
2196.04,-4.4E-5
2196.05,-4.2E-5
2196.06,-4E-5
2196.07,-3.9E-5
2196.08,-3.8E-5
2196.09,-3.6E-5
2196.1,-3.6E-5
2196.11,-3.6E-5
2196.12,-3.6E-5
2196.13,-3.7E-5
2196.14,-3.7E-5
2196.15,-3.8E-5
2196.16,-3.8E-5
2196.17,-3.8E-5
2196.18,-3.9E-5
2196.19,-3.9E-5
2196.2,-4E-5
2196.21,-4.2E-5
2196.22,-4.4E-5
2196.23,-4.6E-5
2196.24,-4.7E-5
2196.25,-4.7E-5
2196.26,-4.5E-5
2196.27,-4.3E-5
2196.28,-4.1E-5
2196.29,-3.9E-5
2196.3,-3.8E-5
2196.31,-3.7E-5
2196.32,-3.7E-5
2196.33,-3.6E-5
2196.34,-3.6E-5
2196.35,-3.5E-5
2196.36,-3.5E-5
2196.37,-3.5E-5
2196.38,-3.5E-5
2196.39,-3.6E-5
2196.4,-3.8E-5
2196.41,-3.9E-5
2196.42,-4E-5
2196.43,-4E-5
2196.44,-3.9E-5
2196.45,-3.8E-5
2196.46,-3.6E-5
2196.47,-3.5E-5
2196.48,-3.3E-5
2196.49,-3.3E-5
2196.5,-3.3E-5
2196.51,-3.3E-5
2196.52,-3.4E-5
2196.53,-3.5E-5
2196.54,-3.5E-5
2196.55,-3.6E-5
2196.56,-3.6E-5
2196.57,-3.6E-5
2196.58,-3.6E-5
2196.59,-3.6E-5
2196.6,-3.6E-5
2196.61,-3.6E-5
2196.62,-3.7E-5
2196.63,-3.8E-5
2196.64,-3.8E-5
2196.65,-3.9E-5
2196.66,-4E-5
2196.67,-4.1E-5
2196.68,-4.1E-5
2196.69,-4.2E-5
2196.7,-4.3E-5
2196.71,-4.5E-5
2196.72,-4.6E-5
2196.73,-4.7E-5
2196.74,-4.8E-5
2196.75,-4.8E-5
2196.76,-4.7E-5
2196.77,-4.5E-5
2196.78,-4.3E-5
2196.79,-4E-5
2196.8,-3.7E-5
2196.81,-3.5E-5
2196.82,-3.4E-5
2196.83,-3.4E-5
2196.84,-3.4E-5
2196.85,-3.6E-5
2196.86,-3.7E-5
2196.87,-3.7E-5
2196.88,-3.8E-5
2196.89,-3.9E-5
2196.9,-4E-5
2196.91,-4.1E-5
2196.92,-4.2E-5
2196.93,-4.3E-5
2196.94,-4.3E-5
2196.95,-4.3E-5
2196.96,-4.4E-5
2196.97,-4.4E-5
2196.98,-4.5E-5
2196.99,-4.5E-5
2197,-4.6E-5
2197.01,-4.5E-5
2197.02,-4.4E-5
2197.03,-4.3E-5
2197.04,-4.2E-5
2197.05,-4.1E-5
2197.06,-4.1E-5
2197.07,-4.2E-5
2197.08,-4.3E-5
2197.09,-4.4E-5
2197.1,-4.4E-5
2197.11,-4.4E-5
2197.12,-4.4E-5
2197.13,-4.2E-5
2197.14,-4.1E-5
2197.15,-3.9E-5
2197.16,-3.8E-5
2197.17,-3.7E-5
2197.18,-3.7E-5
2197.19,-3.7E-5
2197.2,-3.8E-5
2197.21,-4E-5
2197.22,-4.3E-5
2197.23,-4.6E-5
2197.24,-4.7E-5
2197.25,-4.8E-5
2197.26,-4.7E-5
2197.27,-4.6E-5
2197.28,-4.6E-5
2197.29,-4.6E-5
2197.3,-4.6E-5
2197.31,-4.8E-5
2197.32,-5E-5
2197.33,-5.2E-5
2197.34,-5.4E-5
2197.35,-5.5E-5
2197.36,-5.4E-5
2197.37,-5.3E-5
2197.38,-5.2E-5
2197.39,-5E-5
2197.4,-4.8E-5
2197.41,-4.7E-5
2197.42,-4.6E-5
2197.43,-4.7E-5
2197.44,-4.8E-5
2197.45,-4.9E-5
2197.46,-5E-5
2197.47,-5.1E-5
2197.48,-5.2E-5
2197.49,-5.2E-5
2197.5,-5.2E-5
2197.51,-5.2E-5
2197.52,-5.2E-5
2197.53,-5.2E-5
2197.54,-5.1E-5
2197.55,-5.1E-5
2197.56,-5.1E-5
2197.57,-5.1E-5
2197.58,-5.1E-5
2197.59,-5.1E-5
2197.6,-5.1E-5
2197.61,-5.1E-5
2197.62,-5.1E-5
2197.63,-5.1E-5
2197.64,-5.1E-5
2197.65,-5.1E-5
2197.66,-5.1E-5
2197.67,-5.2E-5
2197.68,-5.3E-5
2197.69,-5.4E-5
2197.7,-5.5E-5
2197.71,-5.5E-5
2197.72,-5.6E-5
2197.73,-5.6E-5
2197.74,-5.5E-5
2197.75,-5.5E-5
2197.76,-5.4E-5
2197.77,-5.3E-5
2197.78,-5.2E-5
2197.79,-5E-5
2197.8,-4.7E-5
2197.81,-4.4E-5
2197.82,-4.1E-5
2197.83,-3.9E-5
2197.84,-3.6E-5
2197.85,-3.5E-5
2197.86,-3.4E-5
2197.87,-3.3E-5
2197.88,-3.3E-5
2197.89,-3.3E-5
2197.9,-3.4E-5
2197.91,-3.5E-5
2197.92,-3.5E-5
2197.93,-3.5E-5
2197.94,-3.5E-5
2197.95,-3.3E-5
2197.96,-3.1E-5
2197.97,-2.9E-5
2197.98,-2.6E-5
2197.99,-2.4E-5
2198,-2.1E-5
2198.01,-1.9E-5
2198.02,-1.7E-5
2198.03,-1.6E-5
2198.04,-1.5E-5
2198.05,-1.4E-5
2198.06,-1.4E-5
2198.07,-1.2E-5
2198.08,-1.1E-5
2198.09,-9E-6
2198.1,-8E-6
2198.11,-6E-6
2198.12,-5E-6
2198.13,-4E-6
2198.14,-3E-6
2198.15,-2E-6
2198.16,-1E-6
2198.17,0
2198.18,0
2198.19,-1E-6
2198.2,-2E-6
2198.21,-4E-6
2198.22,-6E-6
2198.23,-8E-6
2198.24,-8E-6
2198.25,-8E-6
2198.26,-7E-6
2198.27,-5E-6
2198.28,-3E-6
2198.29,-1E-6
2198.3,0
2198.31,-1E-6
2198.32,-1E-6
2198.33,-1E-6
2198.34,-1E-6
2198.35,0
2198.36,0
2198.37,3E-6
2198.38,5E-6
2198.39,7E-6
2198.4,9E-6
2198.41,1E-5
2198.42,1E-5
2198.43,9E-6
2198.44,7E-6
2198.45,6E-6
2198.46,5E-6
2198.47,4E-6
2198.48,3E-6
2198.49,2E-6
2198.5,2E-6
2198.51,1E-6
2198.52,1E-6
2198.53,1E-6
2198.54,1E-6
2198.55,2E-6
2198.56,3E-6
2198.57,3E-6
2198.58,4E-6
2198.59,4E-6
2198.6,5E-6
2198.61,6E-6
2198.62,7E-6
2198.63,9E-6
2198.64,1E-5
2198.65,1.1E-5
2198.66,1.1E-5
2198.67,1.2E-5
2198.68,1.2E-5
2198.69,1.3E-5
2198.7,1.4E-5
2198.71,1.5E-5
2198.72,1.5E-5
2198.73,1.6E-5
2198.74,1.5E-5
2198.75,1.4E-5
2198.76,1.3E-5
2198.77,1.1E-5
2198.78,1E-5
2198.79,1E-5
2198.8,1E-5
2198.81,1E-5
2198.82,1.1E-5
2198.83,1.1E-5
2198.84,1.1E-5
2198.85,1E-5
2198.86,9E-6
2198.87,8E-6
2198.88,7E-6
2198.89,6E-6
2198.9,6E-6
2198.91,6E-6
2198.92,7E-6
2198.93,8E-6
2198.94,9E-6
2198.95,9E-6
2198.96,9E-6
2198.97,9E-6
2198.98,7E-6
2198.99,5E-6
2199,2E-6
2199.01,0
2199.02,-5E-6
2199.03,-8E-6
2199.04,-1.2E-5
2199.05,-1.4E-5
2199.06,-1.5E-5
2199.07,-1.5E-5
2199.08,-1.5E-5
2199.09,-1.6E-5
2199.1,-1.6E-5
2199.11,-1.7E-5
2199.12,-1.9E-5
2199.13,-2E-5
2199.14,-2.1E-5
2199.15,-2.1E-5
2199.16,-2.1E-5
2199.17,-2.1E-5
2199.18,-2.1E-5
2199.19,-2.1E-5
2199.2,-2.2E-5
2199.21,-2.3E-5
2199.22,-2.5E-5
2199.23,-2.7E-5
2199.24,-2.8E-5
2199.25,-2.9E-5
2199.26,-2.9E-5
2199.27,-2.9E-5
2199.28,-2.9E-5
2199.29,-2.9E-5
2199.3,-3E-5
2199.31,-3.1E-5
2199.32,-3.2E-5
2199.33,-3.2E-5
2199.34,-3.3E-5
2199.35,-3.2E-5
2199.36,-3.2E-5
2199.37,-3.1E-5
2199.38,-3E-5
2199.39,-2.9E-5
2199.4,-3E-5
2199.41,-3.1E-5
2199.42,-3.2E-5
2199.43,-3.4E-5
2199.44,-3.6E-5
2199.45,-3.7E-5
2199.46,-3.7E-5
2199.47,-3.7E-5
2199.48,-3.7E-5
2199.49,-3.6E-5
2199.5,-3.5E-5
2199.51,-3.5E-5
2199.52,-3.5E-5
2199.53,-3.6E-5
2199.54,-3.7E-5
2199.55,-3.7E-5
2199.56,-3.8E-5
2199.57,-3.7E-5
2199.58,-3.7E-5
2199.59,-3.6E-5
2199.6,-3.6E-5
2199.61,-3.6E-5
2199.62,-3.6E-5
2199.63,-3.7E-5
2199.64,-3.7E-5
2199.65,-3.8E-5
2199.66,-3.9E-5
2199.67,-4E-5
2199.68,-4.1E-5
2199.69,-4.2E-5
2199.7,-4.3E-5
2199.71,-4.5E-5
2199.72,-4.7E-5
2199.73,-4.9E-5
2199.74,-5E-5
2199.75,-5.1E-5
2199.76,-5E-5
2199.77,-4.8E-5
2199.78,-4.7E-5
2199.79,-4.6E-5
2199.8,-4.5E-5
2199.81,-4.4E-5
2199.82,-4.4E-5
2199.83,-4.4E-5
2199.84,-4.4E-5
2199.85,-4.3E-5
2199.86,-4.3E-5
2199.87,-4.2E-5
2199.88,-4.3E-5
2199.89,-4.4E-5
2199.9,-4.5E-5
2199.91,-4.6E-5
2199.92,-4.7E-5
2199.93,-4.7E-5
2199.94,-4.7E-5
2199.95,-4.7E-5
2199.96,-4.7E-5
2199.97,-4.7E-5
2199.98,-4.8E-5
2199.99,-4.9E-5
2200,-5E-5
2200.01,-5.1E-5
2200.02,-5.1E-5
2200.03,-5.1E-5
2200.04,-5.1E-5
2200.05,-5E-5
2200.06,-5E-5
2200.07,-4.9E-5
2200.08,-4.8E-5
2200.09,-4.8E-5
2200.1,-4.7E-5
2200.11,-4.7E-5
2200.12,-4.6E-5
2200.13,-4.5E-5
2200.14,-4.5E-5
2200.15,-4.4E-5
2200.16,-4.4E-5
2200.17,-4.5E-5
2200.18,-4.7E-5
2200.19,-4.9E-5
2200.2,-5.1E-5
2200.21,-5.3E-5
2200.22,-5.4E-5
2200.23,-5.5E-5
2200.24,-5.4E-5
2200.25,-5.3E-5
2200.26,-5.2E-5
2200.27,-5.1E-5
2200.28,-5E-5
2200.29,-5E-5
2200.3,-5E-5
2200.31,-5E-5
2200.32,-4.9E-5
2200.33,-4.8E-5
2200.34,-4.7E-5
2200.35,-4.6E-5
2200.36,-4.5E-5
2200.37,-4.5E-5
2200.38,-4.4E-5
2200.39,-4.4E-5
2200.4,-4.3E-5
2200.41,-4.3E-5
2200.42,-4.3E-5
2200.43,-4.4E-5
2200.44,-4.5E-5
2200.45,-4.7E-5
2200.46,-4.9E-5
2200.47,-5E-5
2200.48,-5.1E-5
2200.49,-5.1E-5
2200.5,-5.1E-5
2200.51,-5E-5
2200.52,-4.9E-5
2200.53,-4.8E-5
2200.54,-4.8E-5
2200.55,-4.8E-5
2200.56,-4.9E-5
2200.57,-5E-5
2200.58,-5.1E-5
2200.59,-5.2E-5
2200.6,-5.3E-5
2200.61,-5.4E-5
2200.62,-5.5E-5
2200.63,-5.6E-5
2200.64,-5.6E-5
2200.65,-5.6E-5
2200.66,-5.6E-5
2200.67,-5.6E-5
2200.68,-5.6E-5
2200.69,-5.7E-5
2200.7,-5.8E-5
2200.71,-5.9E-5
2200.72,-6E-5
2200.73,-6E-5
2200.74,-5.8E-5
2200.75,-5.6E-5
2200.76,-5.4E-5
2200.77,-5.2E-5
2200.78,-5.1E-5
2200.79,-5.1E-5
2200.8,-5.3E-5
2200.81,-5.5E-5
2200.82,-5.7E-5
2200.83,-5.9E-5
2200.84,-6E-5
2200.85,-6E-5
2200.86,-6E-5
2200.87,-5.9E-5
2200.88,-5.7E-5
