time_s,ordinate_values
1364.77,-1.7E-4
1364.78,-1.68E-4
1364.79,-1.67E-4
1364.8,-1.67E-4
1364.81,-1.67E-4
1364.82,-1.68E-4
1364.83,-1.7E-4
1364.84,-1.72E-4
1364.85,-1.75E-4
1364.86,-1.78E-4
1364.87,-1.79E-4
1364.88,-1.81E-4
1364.89,-1.81E-4
1364.9,-1.8E-4
1364.91,-1.79E-4
1364.92,-1.78E-4
1364.93,-1.76E-4
1364.94,-1.75E-4
1364.95,-1.75E-4
1364.96,-1.74E-4
1364.97,-1.74E-4
1364.98,-1.73E-4
1364.99,-1.73E-4
1365,-1.73E-4
1365.01,-1.73E-4
1365.02,-1.73E-4
1365.03,-1.74E-4
1365.04,-1.75E-4
1365.05,-1.76E-4
1365.06,-1.77E-4
1365.07,-1.76E-4
1365.08,-1.75E-4
1365.09,-1.74E-4
1365.1,-1.72E-4
1365.11,-1.71E-4
1365.12,-1.71E-4
1365.13,-1.72E-4
1365.14,-1.73E-4
1365.15,-1.74E-4
1365.16,-1.75E-4
1365.17,-1.75E-4
1365.18,-1.75E-4
1365.19,-1.73E-4
1365.2,-1.72E-4
1365.21,-1.71E-4
1365.22,-1.7E-4
1365.23,-1.7E-4
1365.24,-1.69E-4
1365.25,-1.7E-4
1365.26,-1.7E-4
1365.27,-1.7E-4
1365.28,-1.7E-4
1365.29,-1.7E-4
1365.3,-1.7E-4
1365.31,-1.71E-4
1365.32,-1.72E-4
1365.33,-1.73E-4
1365.34,-1.73E-4
1365.35,-1.74E-4
1365.36,-1.75E-4
1365.37,-1.75E-4
1365.38,-1.76E-4
1365.39,-1.76E-4
1365.4,-1.77E-4
1365.41,-1.77E-4
1365.42,-1.76E-4
1365.43,-1.75E-4
1365.44,-1.74E-4
1365.45,-1.72E-4
1365.46,-1.7E-4
1365.47,-1.69E-4
1365.48,-1.68E-4
1365.49,-1.68E-4
1365.5,-1.68E-4
1365.51,-1.7E-4
1365.52,-1.71E-4
1365.53,-1.73E-4
1365.54,-1.74E-4
1365.55,-1.76E-4
1365.56,-1.77E-4
1365.57,-1.78E-4
1365.58,-1.78E-4
1365.59,-1.78E-4
1365.6,-1.76E-4
1365.61,-1.74E-4
1365.62,-1.72E-4
1365.63,-1.69E-4
1365.64,-1.68E-4
1365.65,-1.67E-4
1365.66,-1.67E-4
1365.67,-1.67E-4
1365.68,-1.68E-4
1365.69,-1.69E-4
1365.7,-1.7E-4
1365.71,-1.71E-4
1365.72,-1.71E-4
1365.73,-1.72E-4
1365.74,-1.73E-4
1365.75,-1.74E-4
1365.76,-1.75E-4
1365.77,-1.76E-4
1365.78,-1.76E-4
1365.79,-1.76E-4
1365.8,-1.76E-4
1365.81,-1.75E-4
1365.82,-1.73E-4
1365.83,-1.72E-4
1365.84,-1.71E-4
1365.85,-1.71E-4
1365.86,-1.7E-4
1365.87,-1.71E-4
1365.88,-1.72E-4
1365.89,-1.73E-4
1365.9,-1.75E-4
1365.91,-1.77E-4
1365.92,-1.78E-4
1365.93,-1.79E-4
1365.94,-1.79E-4
1365.95,-1.79E-4
1365.96,-1.78E-4
1365.97,-1.77E-4
1365.98,-1.77E-4
1365.99,-1.77E-4
1366,-1.78E-4
1366.01,-1.8E-4
1366.02,-1.81E-4
1366.03,-1.82E-4
1366.04,-1.82E-4
1366.05,-1.81E-4
1366.06,-1.8E-4
1366.07,-1.78E-4
1366.08,-1.75E-4
1366.09,-1.73E-4
1366.1,-1.71E-4
1366.11,-1.69E-4
1366.12,-1.67E-4
1366.13,-1.66E-4
1366.14,-1.66E-4
1366.15,-1.66E-4
1366.16,-1.65E-4
1366.17,-1.65E-4
1366.18,-1.65E-4
1366.19,-1.64E-4
1366.2,-1.63E-4
1366.21,-1.62E-4
1366.22,-1.61E-4
1366.23,-1.61E-4
1366.24,-1.6E-4
1366.25,-1.6E-4
1366.26,-1.61E-4
1366.27,-1.62E-4
1366.28,-1.64E-4
1366.29,-1.66E-4
1366.3,-1.67E-4
1366.31,-1.69E-4
1366.32,-1.7E-4
1366.33,-1.7E-4
1366.34,-1.7E-4
1366.35,-1.71E-4
1366.36,-1.71E-4
1366.37,-1.72E-4
1366.38,-1.72E-4
1366.39,-1.73E-4
1366.4,-1.74E-4
1366.41,-1.75E-4
1366.42,-1.75E-4
1366.43,-1.76E-4
1366.44,-1.76E-4
1366.45,-1.76E-4
1366.46,-1.76E-4
1366.47,-1.76E-4
1366.48,-1.75E-4
1366.49,-1.73E-4
1366.5,-1.72E-4
1366.51,-1.7E-4
1366.52,-1.69E-4
1366.53,-1.68E-4
1366.54,-1.67E-4
1366.55,-1.67E-4
1366.56,-1.67E-4
1366.57,-1.68E-4
1366.58,-1.68E-4
1366.59,-1.68E-4
1366.6,-1.68E-4
1366.61,-1.67E-4
1366.62,-1.66E-4
1366.63,-1.66E-4
1366.64,-1.65E-4
1366.65,-1.66E-4
1366.66,-1.66E-4
1366.67,-1.67E-4
1366.68,-1.67E-4
1366.69,-1.67E-4
1366.7,-1.67E-4
1366.71,-1.66E-4
1366.72,-1.66E-4
1366.73,-1.66E-4
1366.74,-1.66E-4
1366.75,-1.66E-4
1366.76,-1.67E-4
1366.77,-1.67E-4
1366.78,-1.68E-4
1366.79,-1.69E-4
1366.8,-1.71E-4
1366.81,-1.72E-4
1366.82,-1.73E-4
1366.83,-1.74E-4
1366.84,-1.75E-4
1366.85,-1.76E-4
1366.86,-1.76E-4
1366.87,-1.75E-4
1366.88,-1.75E-4
1366.89,-1.74E-4
1366.9,-1.74E-4
1366.91,-1.74E-4
1366.92,-1.74E-4
1366.93,-1.73E-4
1366.94,-1.73E-4
1366.95,-1.73E-4
1366.96,-1.73E-4
1366.97,-1.73E-4
1366.98,-1.73E-4
1366.99,-1.72E-4
1367,-1.71E-4
1367.01,-1.71E-4
1367.02,-1.7E-4
1367.03,-1.7E-4
1367.04,-1.71E-4
1367.05,-1.72E-4
1367.06,-1.74E-4
1367.07,-1.76E-4
1367.08,-1.77E-4
1367.09,-1.78E-4
1367.1,-1.78E-4
1367.11,-1.78E-4
1367.12,-1.79E-4
1367.13,-1.79E-4
1367.14,-1.79E-4
1367.15,-1.8E-4
1367.16,-1.8E-4
1367.17,-1.8E-4
1367.18,-1.8E-4
1367.19,-1.8E-4
1367.2,-1.79E-4
1367.21,-1.79E-4
1367.22,-1.79E-4
1367.23,-1.78E-4
1367.24,-1.78E-4
1367.25,-1.78E-4
1367.26,-1.78E-4
1367.27,-1.77E-4
1367.28,-1.77E-4
1367.29,-1.77E-4
1367.3,-1.76E-4
1367.31,-1.76E-4
1367.32,-1.76E-4
1367.33,-1.75E-4
1367.34,-1.75E-4
1367.35,-1.74E-4
1367.36,-1.73E-4
1367.37,-1.73E-4
1367.38,-1.72E-4
1367.39,-1.72E-4
1367.4,-1.73E-4
1367.41,-1.74E-4
1367.42,-1.74E-4
1367.43,-1.75E-4
1367.44,-1.76E-4
1367.45,-1.76E-4
1367.46,-1.76E-4
1367.47,-1.75E-4
1367.48,-1.75E-4
1367.49,-1.73E-4
1367.5,-1.72E-4
1367.51,-1.71E-4
1367.52,-1.71E-4
1367.53,-1.71E-4
1367.54,-1.72E-4
1367.55,-1.74E-4
1367.56,-1.75E-4
1367.57,-1.75E-4
1367.58,-1.76E-4
1367.59,-1.75E-4
1367.6,-1.75E-4
1367.61,-1.75E-4
1367.62,-1.76E-4
1367.63,-1.77E-4
1367.64,-1.79E-4
1367.65,-1.82E-4
1367.66,-1.84E-4
1367.67,-1.86E-4
1367.68,-1.88E-4
1367.69,-1.89E-4
1367.7,-1.89E-4
1367.71,-1.9E-4
1367.72,-1.89E-4
1367.73,-1.89E-4
1367.74,-1.88E-4
1367.75,-1.87E-4
1367.76,-1.87E-4
1367.77,-1.87E-4
1367.78,-1.86E-4
1367.79,-1.86E-4
1367.8,-1.86E-4
1367.81,-1.86E-4
1367.82,-1.86E-4
1367.83,-1.86E-4
1367.84,-1.86E-4
1367.85,-1.86E-4
1367.86,-1.85E-4
1367.87,-1.84E-4
1367.88,-1.83E-4
1367.89,-1.82E-4
1367.9,-1.81E-4
1367.91,-1.8E-4
1367.92,-1.79E-4
1367.93,-1.78E-4
1367.94,-1.78E-4
1367.95,-1.77E-4
1367.96,-1.77E-4
1367.97,-1.77E-4
1367.98,-1.76E-4
1367.99,-1.76E-4
1368,-1.75E-4
1368.01,-1.75E-4
1368.02,-1.76E-4
1368.03,-1.77E-4
1368.04,-1.78E-4
1368.05,-1.79E-4
1368.06,-1.8E-4
1368.07,-1.79E-4
1368.08,-1.78E-4
1368.09,-1.77E-4
1368.1,-1.75E-4
1368.11,-1.74E-4
1368.12,-1.74E-4
1368.13,-1.74E-4
1368.14,-1.76E-4
1368.15,-1.78E-4
1368.16,-1.79E-4
1368.17,-1.8E-4
1368.18,-1.81E-4
1368.19,-1.81E-4
1368.2,-1.81E-4
1368.21,-1.81E-4
1368.22,-1.81E-4
1368.23,-1.81E-4
1368.24,-1.81E-4
1368.25,-1.8E-4
1368.26,-1.8E-4
1368.27,-1.8E-4
1368.28,-1.8E-4
1368.29,-1.8E-4
1368.3,-1.8E-4
1368.31,-1.8E-4
1368.32,-1.8E-4
1368.33,-1.8E-4
1368.34,-1.79E-4
1368.35,-1.78E-4
1368.36,-1.77E-4
1368.37,-1.76E-4
1368.38,-1.74E-4
1368.39,-1.74E-4
1368.4,-1.74E-4
1368.41,-1.75E-4
1368.42,-1.76E-4
1368.43,-1.77E-4
1368.44,-1.78E-4
1368.45,-1.79E-4
1368.46,-1.78E-4
1368.47,-1.77E-4
1368.48,-1.75E-4
1368.49,-1.73E-4
1368.5,-1.72E-4
1368.51,-1.71E-4
1368.52,-1.71E-4
1368.53,-1.71E-4
1368.54,-1.72E-4
1368.55,-1.72E-4
1368.56,-1.73E-4
1368.57,-1.72E-4
1368.58,-1.72E-4
1368.59,-1.72E-4
1368.6,-1.71E-4
1368.61,-1.71E-4
1368.62,-1.72E-4
1368.63,-1.73E-4
1368.64,-1.75E-4
1368.65,-1.77E-4
1368.66,-1.78E-4
1368.67,-1.78E-4
1368.68,-1.78E-4
1368.69,-1.77E-4
1368.7,-1.75E-4
1368.71,-1.73E-4
1368.72,-1.71E-4
1368.73,-1.7E-4
1368.74,-1.7E-4
1368.75,-1.71E-4
1368.76,-1.73E-4
1368.77,-1.74E-4
1368.78,-1.75E-4
1368.79,-1.76E-4
1368.8,-1.76E-4
1368.81,-1.75E-4
1368.82,-1.74E-4
1368.83,-1.73E-4
1368.84,-1.73E-4
1368.85,-1.73E-4
1368.86,-1.73E-4
1368.87,-1.74E-4
1368.88,-1.74E-4
1368.89,-1.75E-4
1368.9,-1.75E-4
1368.91,-1.75E-4
1368.92,-1.75E-4
1368.93,-1.75E-4
1368.94,-1.74E-4
1368.95,-1.75E-4
1368.96,-1.75E-4
1368.97,-1.75E-4
1368.98,-1.75E-4
1368.99,-1.75E-4
1369,-1.74E-4
1369.01,-1.73E-4
1369.02,-1.72E-4
1369.03,-1.71E-4
1369.04,-1.71E-4
1369.05,-1.7E-4
1369.06,-1.7E-4
1369.07,-1.7E-4
1369.08,-1.69E-4
1369.09,-1.68E-4
1369.1,-1.67E-4
1369.11,-1.66E-4
1369.12,-1.65E-4
1369.13,-1.65E-4
1369.14,-1.65E-4
1369.15,-1.66E-4
1369.16,-1.67E-4
1369.17,-1.69E-4
1369.18,-1.7E-4
1369.19,-1.7E-4
1369.2,-1.7E-4
1369.21,-1.69E-4
1369.22,-1.68E-4
1369.23,-1.67E-4
1369.24,-1.67E-4
1369.25,-1.67E-4
1369.26,-1.69E-4
1369.27,-1.71E-4
1369.28,-1.73E-4
1369.29,-1.77E-4
1369.3,-1.79E-4
1369.31,-1.82E-4
1369.32,-1.83E-4
1369.33,-1.84E-4
1369.34,-1.84E-4
1369.35,-1.83E-4
1369.36,-1.81E-4
1369.37,-1.8E-4
1369.38,-1.8E-4
1369.39,-1.8E-4
1369.4,-1.8E-4
1369.41,-1.81E-4
1369.42,-1.81E-4
1369.43,-1.81E-4
1369.44,-1.8E-4
1369.45,-1.79E-4
1369.46,-1.78E-4
1369.47,-1.77E-4
1369.48,-1.76E-4
1369.49,-1.76E-4
1369.5,-1.75E-4
1369.51,-1.74E-4
1369.52,-1.72E-4
1369.53,-1.71E-4
1369.54,-1.7E-4
1369.55,-1.7E-4
1369.56,-1.7E-4
1369.57,-1.71E-4
1369.58,-1.71E-4
1369.59,-1.7E-4
1369.6,-1.7E-4
1369.61,-1.69E-4
1369.62,-1.69E-4
1369.63,-1.69E-4
1369.64,-1.7E-4
1369.65,-1.71E-4
1369.66,-1.71E-4
1369.67,-1.71E-4
1369.68,-1.71E-4
1369.69,-1.69E-4
1369.7,-1.68E-4
1369.71,-1.68E-4
1369.72,-1.67E-4
1369.73,-1.68E-4
1369.74,-1.7E-4
1369.75,-1.71E-4
1369.76,-1.72E-4
1369.77,-1.73E-4
1369.78,-1.73E-4
1369.79,-1.73E-4
1369.8,-1.73E-4
1369.81,-1.73E-4
1369.82,-1.74E-4
1369.83,-1.75E-4
1369.84,-1.76E-4
1369.85,-1.77E-4
1369.86,-1.77E-4
1369.87,-1.76E-4
1369.88,-1.75E-4
1369.89,-1.74E-4
1369.9,-1.72E-4
1369.91,-1.7E-4
1369.92,-1.68E-4
1369.93,-1.67E-4
1369.94,-1.66E-4
1369.95,-1.66E-4
1369.96,-1.66E-4
1369.97,-1.67E-4
1369.98,-1.69E-4
1369.99,-1.7E-4
1370,-1.72E-4
1370.01,-1.73E-4
1370.02,-1.74E-4
1370.03,-1.76E-4
1370.04,-1.76E-4
1370.05,-1.77E-4
1370.06,-1.76E-4
1370.07,-1.74E-4
1370.08,-1.72E-4
1370.09,-1.69E-4
1370.1,-1.67E-4
1370.11,-1.65E-4
1370.12,-1.65E-4
1370.13,-1.65E-4
1370.14,-1.67E-4
1370.15,-1.69E-4
1370.16,-1.71E-4
1370.17,-1.73E-4
1370.18,-1.74E-4
1370.19,-1.75E-4
1370.2,-1.75E-4
1370.21,-1.75E-4
1370.22,-1.75E-4
1370.23,-1.74E-4
1370.24,-1.73E-4
1370.25,-1.72E-4
1370.26,-1.71E-4
1370.27,-1.7E-4
1370.28,-1.69E-4
1370.29,-1.69E-4
1370.3,-1.7E-4
1370.31,-1.72E-4
1370.32,-1.74E-4
1370.33,-1.76E-4
1370.34,-1.77E-4
1370.35,-1.78E-4
1370.36,-1.78E-4
1370.37,-1.77E-4
1370.38,-1.76E-4
1370.39,-1.75E-4
1370.4,-1.74E-4
1370.41,-1.73E-4
1370.42,-1.74E-4
1370.43,-1.74E-4
1370.44,-1.75E-4
1370.45,-1.76E-4
1370.46,-1.76E-4
1370.47,-1.76E-4
1370.48,-1.76E-4
1370.49,-1.75E-4
1370.5,-1.74E-4
1370.51,-1.74E-4
1370.52,-1.75E-4
1370.53,-1.76E-4
1370.54,-1.76E-4
1370.55,-1.77E-4
1370.56,-1.78E-4
1370.57,-1.78E-4
1370.58,-1.78E-4
1370.59,-1.78E-4
1370.6,-1.77E-4
1370.61,-1.77E-4
1370.62,-1.76E-4
1370.63,-1.76E-4
1370.64,-1.76E-4
1370.65,-1.76E-4
1370.66,-1.77E-4
1370.67,-1.78E-4
1370.68,-1.79E-4
1370.69,-1.79E-4
1370.7,-1.78E-4
1370.71,-1.77E-4
1370.72,-1.76E-4
1370.73,-1.74E-4
1370.74,-1.72E-4
1370.75,-1.71E-4
1370.76,-1.69E-4
1370.77,-1.69E-4
1370.78,-1.68E-4
1370.79,-1.69E-4
1370.8,-1.71E-4
1370.81,-1.74E-4
1370.82,-1.77E-4
1370.83,-1.8E-4
1370.84,-1.82E-4
1370.85,-1.83E-4
1370.86,-1.83E-4
1370.87,-1.82E-4
1370.88,-1.8E-4
1370.89,-1.78E-4
1370.9,-1.76E-4
1370.91,-1.75E-4
1370.92,-1.73E-4
1370.93,-1.71E-4
1370.94,-1.71E-4
1370.95,-1.7E-4
1370.96,-1.71E-4
1370.97,-1.71E-4
1370.98,-1.72E-4
1370.99,-1.73E-4
1371,-1.75E-4
1371.01,-1.76E-4
1371.02,-1.78E-4
1371.03,-1.79E-4
1371.04,-1.81E-4
1371.05,-1.83E-4
1371.06,-1.83E-4
1371.07,-1.83E-4
1371.08,-1.82E-4
1371.09,-1.8E-4
1371.1,-1.78E-4
1371.11,-1.75E-4
1371.12,-1.73E-4
1371.13,-1.72E-4
1371.14,-1.71E-4
1371.15,-1.72E-4
1371.16,-1.72E-4
1371.17,-1.73E-4
1371.18,-1.73E-4
1371.19,-1.74E-4
1371.2,-1.75E-4
1371.21,-1.75E-4
1371.22,-1.76E-4
1371.23,-1.76E-4
1371.24,-1.76E-4
1371.25,-1.75E-4
1371.26,-1.74E-4
1371.27,-1.72E-4
1371.28,-1.71E-4
1371.29,-1.69E-4
1371.3,-1.68E-4
1371.31,-1.67E-4
1371.32,-1.66E-4
1371.33,-1.65E-4
1371.34,-1.65E-4
1371.35,-1.65E-4
1371.36,-1.66E-4
1371.37,-1.68E-4
1371.38,-1.69E-4
1371.39,-1.71E-4
1371.4,-1.72E-4
1371.41,-1.73E-4
1371.42,-1.74E-4
1371.43,-1.74E-4
1371.44,-1.74E-4
1371.45,-1.73E-4
1371.46,-1.72E-4
1371.47,-1.71E-4
1371.48,-1.7E-4
1371.49,-1.69E-4
1371.5,-1.68E-4
1371.51,-1.68E-4
1371.52,-1.68E-4
1371.53,-1.69E-4
1371.54,-1.71E-4
1371.55,-1.73E-4
1371.56,-1.76E-4
1371.57,-1.79E-4
1371.58,-1.82E-4
1371.59,-1.83E-4
1371.6,-1.83E-4
1371.61,-1.82E-4
1371.62,-1.8E-4
1371.63,-1.78E-4
1371.64,-1.77E-4
1371.65,-1.76E-4
1371.66,-1.75E-4
1371.67,-1.76E-4
1371.68,-1.77E-4
1371.69,-1.77E-4
1371.7,-1.78E-4
1371.71,-1.79E-4
1371.72,-1.79E-4
1371.73,-1.78E-4
1371.74,-1.78E-4
1371.75,-1.77E-4
1371.76,-1.76E-4
1371.77,-1.75E-4
1371.78,-1.75E-4
1371.79,-1.75E-4
1371.8,-1.75E-4
1371.81,-1.76E-4
1371.82,-1.75E-4
1371.83,-1.74E-4
1371.84,-1.72E-4
1371.85,-1.7E-4
1371.86,-1.66E-4
1371.87,-1.63E-4
1371.88,-1.6E-4
1371.89,-1.58E-4
1371.9,-1.56E-4
1371.91,-1.56E-4
1371.92,-1.56E-4
1371.93,-1.57E-4
1371.94,-1.59E-4
1371.95,-1.62E-4
1371.96,-1.65E-4
1371.97,-1.67E-4
1371.98,-1.69E-4
1371.99,-1.7E-4
1372,-1.71E-4
1372.01,-1.71E-4
1372.02,-1.71E-4
1372.03,-1.71E-4
1372.04,-1.72E-4
1372.05,-1.73E-4
1372.06,-1.73E-4
1372.07,-1.74E-4
1372.08,-1.74E-4
1372.09,-1.74E-4
1372.1,-1.74E-4
1372.11,-1.75E-4
1372.12,-1.77E-4
1372.13,-1.79E-4
1372.14,-1.82E-4
1372.15,-1.84E-4
1372.16,-1.86E-4
1372.17,-1.88E-4
1372.18,-1.89E-4
1372.19,-1.89E-4
1372.2,-1.89E-4
1372.21,-1.88E-4
1372.22,-1.86E-4
1372.23,-1.84E-4
1372.24,-1.83E-4
1372.25,-1.81E-4
1372.26,-1.8E-4
1372.27,-1.79E-4
1372.28,-1.79E-4
1372.29,-1.79E-4
1372.3,-1.78E-4
1372.31,-1.78E-4
1372.32,-1.77E-4
1372.33,-1.77E-4
1372.34,-1.77E-4
1372.35,-1.78E-4
1372.36,-1.79E-4
1372.37,-1.79E-4
1372.38,-1.8E-4
1372.39,-1.79E-4
1372.4,-1.78E-4
1372.41,-1.76E-4
1372.42,-1.74E-4
1372.43,-1.73E-4
1372.44,-1.72E-4
1372.45,-1.71E-4
1372.46,-1.71E-4
1372.47,-1.71E-4
1372.48,-1.71E-4
1372.49,-1.71E-4
1372.5,-1.71E-4
1372.51,-1.71E-4
1372.52,-1.72E-4
1372.53,-1.74E-4
1372.54,-1.76E-4
1372.55,-1.78E-4
1372.56,-1.79E-4
1372.57,-1.79E-4
1372.58,-1.78E-4
1372.59,-1.76E-4
1372.6,-1.74E-4
1372.61,-1.72E-4
1372.62,-1.71E-4
1372.63,-1.7E-4
1372.64,-1.7E-4
1372.65,-1.7E-4
1372.66,-1.71E-4
1372.67,-1.71E-4
1372.68,-1.71E-4
1372.69,-1.72E-4
1372.7,-1.72E-4
1372.71,-1.71E-4
1372.72,-1.7E-4
1372.73,-1.68E-4
1372.74,-1.66E-4
1372.75,-1.64E-4
1372.76,-1.63E-4
1372.77,-1.63E-4
1372.78,-1.63E-4
1372.79,-1.65E-4
1372.8,-1.66E-4
1372.81,-1.68E-4
1372.82,-1.69E-4
1372.83,-1.71E-4
1372.84,-1.72E-4
1372.85,-1.73E-4
1372.86,-1.74E-4
1372.87,-1.74E-4
1372.88,-1.74E-4
1372.89,-1.73E-4
1372.9,-1.72E-4
1372.91,-1.7E-4
1372.92,-1.68E-4
1372.93,-1.67E-4
1372.94,-1.66E-4
1372.95,-1.65E-4
1372.96,-1.65E-4
1372.97,-1.66E-4
1372.98,-1.67E-4
1372.99,-1.68E-4
1373,-1.7E-4
1373.01,-1.71E-4
1373.02,-1.72E-4
1373.03,-1.73E-4
1373.04,-1.74E-4
1373.05,-1.73E-4
1373.06,-1.73E-4
1373.07,-1.72E-4
1373.08,-1.71E-4
1373.09,-1.69E-4
1373.1,-1.68E-4
1373.11,-1.66E-4
1373.12,-1.66E-4
1373.13,-1.65E-4
1373.14,-1.65E-4
1373.15,-1.66E-4
1373.16,-1.66E-4
1373.17,-1.66E-4
1373.18,-1.66E-4
1373.19,-1.65E-4
1373.2,-1.64E-4
1373.21,-1.63E-4
1373.22,-1.61E-4
1373.23,-1.6E-4
1373.24,-1.59E-4
1373.25,-1.59E-4
1373.26,-1.59E-4
1373.27,-1.59E-4
1373.28,-1.6E-4
1373.29,-1.6E-4
1373.3,-1.61E-4
1373.31,-1.62E-4
1373.32,-1.63E-4
1373.33,-1.63E-4
1373.34,-1.64E-4
1373.35,-1.65E-4
1373.36,-1.65E-4
1373.37,-1.66E-4
1373.38,-1.65E-4
1373.39,-1.65E-4
1373.4,-1.64E-4
1373.41,-1.63E-4
1373.42,-1.62E-4
1373.43,-1.61E-4
1373.44,-1.61E-4
1373.45,-1.61E-4
1373.46,-1.6E-4
1373.47,-1.6E-4
1373.48,-1.6E-4
1373.49,-1.6E-4
1373.5,-1.6E-4
1373.51,-1.61E-4
1373.52,-1.62E-4
1373.53,-1.64E-4
1373.54,-1.66E-4
1373.55,-1.68E-4
1373.56,-1.69E-4
1373.57,-1.69E-4
1373.58,-1.69E-4
1373.59,-1.69E-4
1373.6,-1.68E-4
1373.61,-1.68E-4
1373.62,-1.69E-4
1373.63,-1.69E-4
1373.64,-1.7E-4
1373.65,-1.71E-4
1373.66,-1.72E-4
1373.67,-1.72E-4
1373.68,-1.71E-4
1373.69,-1.71E-4
1373.7,-1.7E-4
1373.71,-1.69E-4
1373.72,-1.68E-4
1373.73,-1.68E-4
1373.74,-1.69E-4
1373.75,-1.7E-4
1373.76,-1.72E-4
1373.77,-1.74E-4
1373.78,-1.77E-4
1373.79,-1.79E-4
1373.8,-1.8E-4
1373.81,-1.8E-4
1373.82,-1.79E-4
1373.83,-1.77E-4
1373.84,-1.76E-4
1373.85,-1.74E-4
1373.86,-1.73E-4
1373.87,-1.72E-4
1373.88,-1.71E-4
1373.89,-1.71E-4
1373.9,-1.71E-4
1373.91,-1.71E-4
1373.92,-1.72E-4
1373.93,-1.72E-4
1373.94,-1.72E-4
1373.95,-1.72E-4
1373.96,-1.72E-4
1373.97,-1.72E-4
1373.98,-1.71E-4
1373.99,-1.71E-4
1374,-1.7E-4
1374.01,-1.69E-4
1374.02,-1.68E-4
1374.03,-1.66E-4
1374.04,-1.66E-4
1374.05,-1.66E-4
1374.06,-1.66E-4
1374.07,-1.67E-4
1374.08,-1.68E-4
1374.09,-1.68E-4
1374.1,-1.68E-4
1374.11,-1.67E-4
1374.12,-1.66E-4
1374.13,-1.64E-4
1374.14,-1.63E-4
1374.15,-1.62E-4
1374.16,-1.61E-4
1374.17,-1.61E-4
1374.18,-1.61E-4
1374.19,-1.63E-4
1374.2,-1.64E-4
1374.21,-1.65E-4
1374.22,-1.66E-4
1374.23,-1.66E-4
1374.24,-1.66E-4
1374.25,-1.65E-4
1374.26,-1.64E-4
1374.27,-1.63E-4
1374.28,-1.63E-4
1374.29,-1.63E-4
1374.3,-1.63E-4
1374.31,-1.62E-4
1374.32,-1.62E-4
1374.33,-1.61E-4
1374.34,-1.59E-4
1374.35,-1.58E-4
1374.36,-1.57E-4
1374.37,-1.57E-4
1374.38,-1.57E-4
1374.39,-1.58E-4
1374.4,-1.59E-4
1374.41,-1.6E-4
1374.42,-1.61E-4
1374.43,-1.62E-4
1374.44,-1.62E-4
1374.45,-1.62E-4
1374.46,-1.62E-4
1374.47,-1.62E-4
1374.48,-1.61E-4
1374.49,-1.6E-4
1374.5,-1.59E-4
1374.51,-1.58E-4
1374.52,-1.58E-4
1374.53,-1.58E-4
1374.54,-1.58E-4
1374.55,-1.59E-4
1374.56,-1.6E-4
1374.57,-1.61E-4
1374.58,-1.62E-4
1374.59,-1.63E-4
1374.6,-1.64E-4
1374.61,-1.64E-4
1374.62,-1.64E-4
1374.63,-1.63E-4
1374.64,-1.63E-4
1374.65,-1.63E-4
1374.66,-1.63E-4
1374.67,-1.63E-4
1374.68,-1.64E-4
1374.69,-1.64E-4
1374.7,-1.65E-4
1374.71,-1.66E-4
1374.72,-1.67E-4
1374.73,-1.69E-4
1374.74,-1.71E-4
1374.75,-1.72E-4
1374.76,-1.73E-4
1374.77,-1.73E-4
1374.78,-1.72E-4
1374.79,-1.71E-4
1374.8,-1.69E-4
1374.81,-1.69E-4
1374.82,-1.69E-4
1374.83,-1.69E-4
1374.84,-1.69E-4
1374.85,-1.69E-4
1374.86,-1.7E-4
1374.87,-1.7E-4
1374.88,-1.71E-4
1374.89,-1.71E-4
1374.9,-1.72E-4
1374.91,-1.73E-4
1374.92,-1.74E-4
1374.93,-1.75E-4
1374.94,-1.76E-4
1374.95,-1.76E-4
1374.96,-1.77E-4
1374.97,-1.77E-4
1374.98,-1.76E-4
1374.99,-1.76E-4
1375,-1.75E-4
1375.01,-1.74E-4
1375.02,-1.73E-4
1375.03,-1.72E-4
1375.04,-1.72E-4
1375.05,-1.72E-4
1375.06,-1.72E-4
1375.07,-1.72E-4
1375.08,-1.72E-4
1375.09,-1.72E-4
1375.1,-1.72E-4
1375.11,-1.73E-4
1375.12,-1.74E-4
1375.13,-1.75E-4
1375.14,-1.77E-4
1375.15,-1.78E-4
1375.16,-1.79E-4
1375.17,-1.79E-4
1375.18,-1.79E-4
1375.19,-1.78E-4
1375.2,-1.77E-4
1375.21,-1.76E-4
1375.22,-1.75E-4
1375.23,-1.75E-4
1375.24,-1.74E-4
1375.25,-1.75E-4
1375.26,-1.75E-4
1375.27,-1.76E-4
1375.28,-1.76E-4
1375.29,-1.77E-4
1375.3,-1.79E-4
1375.31,-1.8E-4
1375.32,-1.82E-4
1375.33,-1.83E-4
1375.34,-1.83E-4
1375.35,-1.83E-4
1375.36,-1.82E-4
1375.37,-1.81E-4
1375.38,-1.8E-4
1375.39,-1.78E-4
1375.4,-1.78E-4
1375.41,-1.77E-4
1375.42,-1.77E-4
1375.43,-1.77E-4
1375.44,-1.77E-4
1375.45,-1.76E-4
1375.46,-1.74E-4
1375.47,-1.72E-4
1375.48,-1.69E-4
1375.49,-1.66E-4
1375.5,-1.65E-4
1375.51,-1.64E-4
1375.52,-1.65E-4
1375.53,-1.67E-4
